,mean_proximity,z-score,p-value,No.of.Targets,Mean_degrees
DB03962,2,-1.24327275029414,0.106883671074552,1,58
DB01812,2.86486486486486,1.3950061920088,0.918493013829194,1,6
DB01586,2.60135135135135,0.794996075104439,0.786692107370456,1,17
DB06777,2.60135135135135,0.742193670819311,0.771014998624994,1,17
DB07768,2.54054054054054,0.868000368677359,0.807302934592428,2,12.5
DB04069,1.87837837837838,-1.73338002307389,0.0415140729456731,1,149
DB07444,1.87837837837838,-1.48131220647412,0.0692616986264414,1,149
DB11936,1.96621621621622,-1.45174493246599,0.0732862703404232,1,67
DB07901,2.08783783783784,-0.969202105814946,0.166222180310478,1,27
DB07902,2.08783783783784,-0.944175859214574,0.172539894655108,1,27
DB07903,2.08783783783784,-0.980463006532969,0.163428810847122,1,27
DB01782,1.89864864864865,-1.49660939183611,0.0672474624594954,1,189
DB02388,1.89864864864865,-1.72527062306728,0.0422393567605594,1,189
DB03084,1.89864864864865,-1.55963125458264,0.0594235230889434,1,189
DB03623,1.89864864864865,-1.73222431723363,0.0416168155066203,1,189
DB06933,1.89864864864865,-1.59225712194321,0.0556634715268731,1,189
DB07217,1.89864864864865,-1.6589847127758,0.0485594364110724,1,189
DB08005,1.89864864864865,-1.60662010533253,0.0540688646719825,1,189
DB08010,1.89864864864865,-1.8396325494259,0.0329111011545098,1,189
DB08011,1.89864864864865,-1.58402918276569,0.0565935391374061,1,189
DB08015,1.89864864864865,-1.55982844925447,0.0594002132793095,1,189
DB08021,1.89864864864865,-1.53858307866576,0.0619530560842689,1,189
DB08023,1.89864864864865,-1.73760725393575,0.0411400203957942,1,189
DB08025,1.89864864864865,-1.59052454431193,0.0558583088179412,1,189
DB08026,1.89864864864865,-1.74048196240744,0.0408872123126689,1,189
DB08555,1.89864864864865,-1.69397855245989,0.0451346793243086,1,189
DB15624,1.89864864864865,-1.7576074387995,0.0394071633809511,1,189
DB07249,1.96621621621622,-1.4650844766518,0.0714489356786086,1,100
DB07250,1.96621621621622,-1.28226111260973,0.0998755322832289,1,100
DB07251,1.96621621621622,-1.52480895996886,0.063653377216615,1,100
DB07252,1.96621621621622,-1.4816894401491,0.0692114740763839,1,100
DB07253,1.96621621621622,-1.3662303000437,0.0859333449879899,1,100
DB07254,1.96621621621622,-1.46331825912345,0.0716901568754912,1,100
DB07255,1.96621621621622,-1.53403062921393,0.0625110588812211,1,100
DB07256,1.96621621621622,-1.55310864926771,0.0601985900583126,1,100
DB00214,2.31756756756757,-0.159487673650856,0.436642334510242,1,17
DB00761,2.58445945945946,1.20541106912359,0.885977674791701,2,12
DB00887,2.31756756756757,-0.0912723905197938,0.463638077786259,1,17
DB01325,2.31756756756757,-0.143248441131414,0.443046986893349,1,17
DB08574,1.92567567567568,-1.77375994699519,0.0380514329408231,1,151
DB03384,1.92567567567568,-1.46963673565655,0.0708300826805469,1,141
DB01695,1.9527027027027,-1.39107034098711,0.0821020488095417,1,86
DB03026,1.9527027027027,-1.39013827815403,0.0822434458124764,1,86
DB03132,1.9527027027027,-1.39745509188372,0.0811383810737311,1,86
DB03135,1.9527027027027,-1.34532417371649,0.0892602851563401,1,86
DB03314,1.9527027027027,-1.47691740978508,0.0698488887539322,1,86
DB03379,1.9527027027027,-1.47452667483541,0.0701699205213564,1,86
DB07387,1.9527027027027,-1.44704860914944,0.0739416549065691,1,86
DB04327,1.77702702702703,-1.88454468835282,0.0297456679926889,1,273
DB02623,1.81756756756757,-2.00086511489066,0.0227034639497342,1,297
