Gene,logFC,logCPM,LR,PValue,FDR
PORCN,0.140294381,3.7321887,0.238109322,0.625575009,0.996621727
DHX33,-0.100677563,4.199886166,0.238045549,0.625621299,0.996621727
ADHFE1,-0.200859146,3.023434247,0.238000852,0.625653748,0.996621727
DFFB,0.144949593,1.815795137,0.237990167,0.625661505,0.996621727
BMPR2,0.166078608,6.387170543,0.237939056,0.625698616,0.996621727
RNF13,0.100507357,5.659640698,0.237882734,0.625739515,0.996621727
CORO2A,-0.091067494,6.421738326,0.237836425,0.625773148,0.996621727
NATD1,-0.098275156,4.731708461,0.2376832,0.62588446,0.996621727
IP6K1,0.090919522,5.450800228,0.237669775,0.625894215,0.996621727
HNRNPUL1,-0.12810264,7.603632435,0.237660687,0.625900819,0.996621727
SPTLC2,0.111166203,6.477828878,0.237624271,0.625927282,0.996621727
FAM86C1,0.121249532,2.654469308,0.237312921,0.626153636,0.996621727
PRPF39,0.129382715,4.746256746,0.237305107,0.62615932,0.996621727
CAPNS2,-0.277147187,2.867538908,0.237256392,0.626194753,0.996621727
CCNJ,0.143014916,3.053534618,0.23725492,0.626195824,0.996621727
NUDT18,-0.159435129,2.977215616,0.237075971,0.626326025,0.996621727
SNHG18,0.131461994,3.187158221,0.237062041,0.626336163,0.996621727
HSFX1,-0.163188666,0.605994202,0.236966119,0.626405982,0.996621727
ATP5ME,-0.176724559,5.830793186,0.236926636,0.626434726,0.996621727
PHF14,-0.092641582,5.082352908,0.236878356,0.626469878,0.996621727
ADH5,-0.156108614,6.423046207,0.236873053,0.626473739,0.996621727
GMEB1,-0.1085596,3.716323623,0.236639908,0.626643554,0.996621727
ZC3H15,0.110981692,5.929363143,0.236617581,0.626659821,0.996621727
RNF169,-0.114199961,4.531991714,0.236516881,0.626733203,0.996621727
NFYC,0.107267209,4.876473386,0.236457853,0.626776228,0.996621727
SNHG8,-0.179760863,4.752222564,0.236453206,0.626779615,0.996621727
ADNP2,-0.103505636,4.267488054,0.236449826,0.626782079,0.996621727
CPSF4,0.123040242,3.883333291,0.236388307,0.626826926,0.996621727
SELL,0.181687678,1.584235207,0.236304308,0.626888174,0.996621727
CD55,0.135012469,6.804613881,0.23608792,0.627046014,0.996621727
TIMM29,0.13876127,2.787660994,0.235986484,0.627120035,0.996621727
LOC105378842,-0.226159091,0.795158352,0.235925122,0.627164823,0.996621727
SUPV3L1,0.094492688,4.186590962,0.23590966,0.62717611,0.996621727
TMEM38B,-0.127814971,2.487633721,0.235762696,0.627283411,0.996621727
HLA-DRB1,0.134016081,5.696867653,0.235716251,0.62731733,0.996621727
ECRG4,-0.304052728,4.040702422,0.235672172,0.627349524,0.996621727
RNA45SN5,-0.281756289,7.209378892,0.235633798,0.627377556,0.996621727
THAP7,-0.116493422,3.86842816,0.235113264,0.627758069,0.996621727
ARL2BP,0.090811142,5.034038845,0.235020502,0.627825933,0.996621727
LINC01806,-0.193412583,1.441581914,0.234955291,0.627873651,0.996621727
LOC105376748,-0.210813686,0.760960992,0.234875047,0.62793238,0.996621727
RPL36,0.159826501,7.588640938,0.234821853,0.627971319,0.996621727
NOL10,0.096314335,4.324655406,0.234714988,0.628049562,0.996621727
DIABLO,0.105230442,5.18001912,0.234708594,0.628054244,0.996621727
KIF20B,-0.174082223,3.296832844,0.234565444,0.628159091,0.996621727
ZNF767P,0.151050679,3.475977056,0.234467345,0.628230963,0.996621727
NCAM2,0.747255493,0.397358364,0.234353861,0.628314131,0.996621727
POLDIP3,-0.104990204,6.098286884,0.234352056,0.628315454,0.996621727
CMYA5,-0.132319358,5.27712805,0.234292418,0.628359171,0.996621727
PDCD2,0.08986871,5.334379809,0.234281787,0.628366964,0.996621727
ALS2CL,0.175707227,6.763702899,0.234171852,0.62844757,0.996621727
ZFYVE26,0.112927678,5.342249016,0.234160316,0.628456029,0.996621727
CARMIL1,-0.101921639,5.908997811,0.234134674,0.628474834,0.996621727
EML5,-0.168060559,1.854658395,0.233993268,0.628578559,0.996621727
SLC7A6,-0.099715418,5.616855779,0.233832402,0.628696606,0.996621727
LINC01279,-0.142983292,4.68329427,0.233665716,0.628818977,0.996621727
FAM133DP,-0.142063048,1.448381154,0.23355506,0.628900243,0.996621727
WWTR1,0.162020813,5.837055459,0.233552056,0.628902449,0.996621727
XBP1,0.126158883,8.579375182,0.233484616,0.62895199,0.996621727
SH3BP4,-0.09559606,6.023411047,0.233256183,0.629119858,0.996621727
SDC1,0.142532028,8.841051965,0.233098018,0.629236149,0.996621727
LLGL2,-0.106610758,6.620191245,0.232985046,0.629319241,0.996621727
NUF2,-0.282026706,1.188401559,0.232819694,0.629440904,0.996621727
SNX17,-0.172734741,6.02394534,0.232804209,0.629452301,0.996621727
SDF2,-0.146802906,5.011735815,0.232796264,0.629458148,0.996621727
ZSCAN26,-0.132763762,3.4273166,0.232786567,0.629465285,0.996621727
LARP1B,-0.120887223,4.013071074,0.232732299,0.62950523,0.996621727
AFTPH,-0.117232439,6.123057278,0.232651145,0.629564974,0.996621727
ZFP30,-0.138912939,3.191478483,0.232643174,0.629570843,0.996621727
ZNF568,-0.123174662,2.707800912,0.232598012,0.629604097,0.996621727
TNFRSF10A,0.184597528,4.088232882,0.232552965,0.629637271,0.996621727
WBP1L,-0.092352466,6.367447408,0.232551259,0.629638528,0.996621727
ARPC3,0.114923506,6.994675955,0.232519607,0.629661839,0.996621727
TJP2,-0.105957476,7.245205,0.232428182,0.629729184,0.996621727
ARRDC2,0.144820424,4.759590616,0.232268623,0.629846757,0.996621727
RPS28,-0.173669804,4.910126234,0.232133754,0.629946176,0.996621727
EHF,-0.121682509,9.150613314,0.232087478,0.629980297,0.996621727
ARHGEF34P,-0.142411671,1.556395384,0.231942498,0.630087221,0.996621727
ADPRH,0.175360936,1.799824963,0.231919735,0.630104013,0.996621727
ARMT1,0.114417658,4.785346185,0.231858814,0.630148958,0.996621727
PCYOX1,0.122312404,6.55045242,0.231688795,0.63027443,0.996621727
FOXA3,0.172825746,2.603394859,0.231567464,0.630364006,0.996621727
PERP,0.109148643,9.716631403,0.231485533,0.630424509,0.996621727
CHURC1-FNTB,-0.10495046,4.771039404,0.231381467,0.630501378,0.996621727
PPIP5K2,-0.154141949,5.171661134,0.231317107,0.630548929,0.996621727
LOC100129534,-0.233153592,3.189508289,0.231250024,0.630598499,0.996621727
TRAPPC12,-0.093657027,5.213075205,0.231244096,0.630602881,0.996621727
EMB,0.165600096,5.755709967,0.230974182,0.630802426,0.996621727
LXN,-0.10811657,5.502742621,0.230973389,0.630803012,0.996621727
KRT13,-0.439211198,9.068701224,0.230958347,0.630814138,0.996621727
UNG,0.09950931,4.263543153,0.230958074,0.63081434,0.996621727
NCKAP5L,0.116663404,4.630378282,0.230939729,0.630827907,0.996621727
CTNNBL1,-0.105298409,4.91456557,0.230923561,0.630839866,0.996621727
RABEPK,-0.139191479,3.596063937,0.230861661,0.630885655,0.996621727
SEMA4A,-0.170962811,4.485571949,0.230836136,0.630904538,0.996621727
IL17RA,0.132892871,4.658113872,0.2307599,0.630960945,0.996621727
RABL6,-0.101401074,6.59280547,0.230651709,0.631041017,0.996621727
NDUFC2,0.105519182,5.632913172,0.230645948,0.631045281,0.996621727
FAM104A,0.104335559,5.044261014,0.230613761,0.631069107,0.996621727
NAPRT,-0.240074115,4.938762826,0.230607685,0.631073605,0.996621727
VPS26B,0.094203153,5.471690377,0.230519538,0.631138866,0.996621727
TCTN3,-0.121772121,5.326970354,0.230229435,0.631353758,0.996621727
RTL6,-0.096483416,5.204924431,0.230111253,0.631441348,0.996621727
CAMSAP3,0.142257204,4.465654847,0.230100898,0.631449024,0.996621727
NHLRC3,0.095499879,4.226948964,0.229951877,0.631559513,0.996621727
FAM135A,0.13916401,4.512907261,0.229843958,0.631639555,0.996621727
DMAC2,0.121863021,4.58560811,0.229762521,0.631699972,0.996621727
PRDX3,-0.18256148,6.592002552,0.229639176,0.631791503,0.996621727
TSHZ1,-0.121117965,3.66138193,0.229169199,0.63214054,0.996621727
LOC102723415,0.234086196,0.861754593,0.228787933,0.632424018,0.996621727
H2BC18,-0.142712292,2.321231829,0.228759887,0.632444882,0.996621727
EXOSC10,-0.094812041,5.800323166,0.228743101,0.63245737,0.996621727
POLB,0.113997574,4.426084425,0.228653885,0.632523754,0.996621727
SAP30,-0.106954661,3.166758725,0.228611437,0.632555344,0.996621727
AP5S1,0.114355071,3.356676133,0.22849481,0.632642157,0.996621727
GALK1,-0.183124191,2.293033138,0.228466608,0.632663154,0.996621727
LAMTOR2,0.12738173,5.027534455,0.2284568,0.632670456,0.996621727
CLCN3,-0.134926702,6.690305248,0.228214532,0.632850898,0.996621727
LAMTOR4,-0.199514605,5.099443771,0.228014514,0.63299996,0.996621727
GMNC,0.334558353,1.569993767,0.227889813,0.633092934,0.996621727
IFI27L2,-0.186619944,4.112465029,0.227787194,0.633169467,0.996621727
PHRF1,-0.105196635,5.600307395,0.227700898,0.633233843,0.996621727
GPALPP1,-0.115660183,4.329887471,0.227692772,0.633239906,0.996621727
TP73,-0.206040518,5.596114461,0.227646915,0.633274121,0.996621727
MAP3K20,-0.15058442,4.107725489,0.227634641,0.63328328,0.996621727
DTL,-0.280811003,1.224291952,0.227553781,0.633343625,0.996621727
LOC105378973,-0.137131006,1.815967593,0.227476745,0.633401128,0.996621727
MAEA,0.094019607,5.767300749,0.227418739,0.633444435,0.996621727
BORCS8-MEF2B,-0.125186727,2.96273368,0.227417194,0.633445589,0.996621727
PNPLA2,0.170709023,6.102884965,0.227335884,0.633506305,0.996621727
TMEM63A,0.119205484,5.79366283,0.227256743,0.633565415,0.996621727
SLC37A3,-0.095840763,5.322043102,0.227238123,0.633579324,0.996621727
PCP4L1,-0.33222329,3.464916395,0.227049468,0.633720286,0.996621727
CBR4,0.109165598,4.668298223,0.22704807,0.633721331,0.996621727
MIR6510,-0.305691743,2.492018084,0.227006798,0.63375218,0.996621727
USP25,0.113703815,5.439797486,0.226900854,0.633831381,0.996621727
LOC728673,-0.207238999,1.138056016,0.226881537,0.633845825,0.996621727
RANBP10,0.095102584,5.191062456,0.226865347,0.633857931,0.996621727
SNU13,-0.133174757,6.140786727,0.226865204,0.633858038,0.996621727
LPP,-0.153025638,6.410703475,0.22685516,0.633865548,0.996621727
ISG20L2,0.096105851,4.629678119,0.226811583,0.633898136,0.996621727
TRPM4,0.130943829,5.23153004,0.226759144,0.633937357,0.996621727
SNORA86,0.206134396,4.352836331,0.226724153,0.63396353,0.996621727
PPP1CA,0.116417993,6.509957313,0.226708628,0.633975144,0.996621727
CASTOR1,0.154274551,3.927395511,0.226702383,0.633979816,0.996621727
FAM86B3P,-0.199053854,1.13312111,0.226696118,0.633984503,0.996621727
IMPAD1,0.140781003,5.896796488,0.226626724,0.634036421,0.996621727
ABCD2,-0.339589118,1.349842769,0.226584441,0.634068061,0.996621727
NBPF19,-0.119226459,7.418560971,0.22634117,0.634250168,0.996621727
TSPAN15,-0.112578962,6.26329815,0.226338614,0.634252082,0.996621727
PITX1,-0.146508776,6.007155767,0.226296124,0.634283902,0.996621727
NPEPPSP1,-0.142580026,1.411006806,0.226153822,0.634390494,0.996621727
KRCC1,-0.111916491,5.477161338,0.22611094,0.634422623,0.996621727
MOAP1,0.099024138,4.200273505,0.22598574,0.63451645,0.996621727
PRKCZ,0.104686745,5.261768193,0.225846773,0.634620632,0.996621727
YY1,0.093372043,6.285055018,0.225815292,0.634644238,0.996621727
LOC107987269,-0.176917345,2.301261101,0.225787774,0.634664874,0.996621727
CTTN,0.126592002,7.991606717,0.225716963,0.634717984,0.996621727
CLN6,0.126185102,3.826958414,0.225648778,0.634769134,0.996621727
GGT7,-0.129755855,5.162855649,0.225611795,0.634796881,0.996621727
MIR3064,-0.112024888,4.582163964,0.22539694,0.634958135,0.996621727
DCPS,-0.09378873,4.133696117,0.225123985,0.63516313,0.996621727
DCTN1,-0.107073607,7.14473976,0.225118551,0.635167213,0.996621727
LINC00673,-0.120659293,4.711045344,0.225105893,0.635176723,0.996621727
MIR6850,-0.24733618,4.340572365,0.224773486,0.635426586,0.996621727
CARHSP1,-0.135150418,5.433452144,0.224755423,0.63544017,0.996621727
FARSB,-0.096989946,4.600802898,0.224582077,0.635570567,0.996621727
ARGLU1,-0.134870996,7.301889686,0.224506936,0.63562711,0.996621727
KCTD10,0.117434442,5.743896755,0.224353465,0.635742631,0.996621727
ZNF670,-0.181722597,1.490933701,0.224286495,0.635793056,0.996621727
GK,-0.153269945,4.501028061,0.224170786,0.6358802,0.996621727
DHX37,0.096758317,3.908735891,0.224170149,0.63588068,0.996621727
TMEM150C,0.120068178,2.910636078,0.224131002,0.63591017,0.996621727
ZNF217,0.114198414,6.248825413,0.224048776,0.635972121,0.996621727
GNB1L,0.167752521,1.278634342,0.224048142,0.635972598,0.996621727
ARHGAP11A,-0.178121419,2.658663067,0.223846997,0.636124205,0.996621727
WIZ,0.122840806,5.18955222,0.223843752,0.636126651,0.996621727
PCDH19,-0.315570486,2.185749831,0.223826831,0.636139408,0.996621727
FAM92A,0.136702248,3.460033861,0.223695292,0.636238602,0.996621727
NRG4,-0.183915921,3.25575336,0.223666934,0.636259991,0.996621727
ABL1,0.110828449,5.848726206,0.223663052,0.63626292,0.996621727
PSMD3,0.09602113,5.921790804,0.223657851,0.636266842,0.996621727
FAM126A,0.150722919,4.406058046,0.223566922,0.63633544,0.996621727
LOC105378512,-0.189782653,0.313268726,0.223515172,0.636374488,0.996621727
MTLN,-0.182016658,3.263351105,0.223507104,0.636380576,0.996621727
TMEM68,-0.151534675,5.378474077,0.223468631,0.63640961,0.996621727
FZR1,0.092854687,5.027060466,0.223445674,0.636426937,0.996621727
WDR27,-0.141818273,5.231005426,0.223267838,0.636561191,0.996621727
SULT2B1,-0.294151493,4.087097905,0.223216271,0.636600133,0.996621727
KANSL3,0.106561899,5.713749696,0.222947205,0.636803413,0.996621727
PMPCB,-0.094576901,5.591372104,0.222860148,0.636869217,0.996621727
LOC105370259,-0.283412992,2.44847293,0.222758872,0.636945789,0.996621727
SHARPIN,0.125442889,4.852627772,0.222755478,0.636948356,0.996621727
CLCN6,-0.127029016,3.852233881,0.22262608,0.637046221,0.996621727
MIR205HG,0.142733046,5.905184076,0.222558524,0.637097328,0.996621727
LOC107984459,0.233688784,0.41777883,0.222454747,0.637175856,0.996621727
PCGF3,0.09936425,5.757888132,0.222208075,0.637362602,0.996621727
OSBPL9,-0.099903943,6.35676059,0.221959868,0.637550638,0.996621727
TRMT2B,-0.093447458,4.505593191,0.221881347,0.63761015,0.996621727
QSOX1,0.108111619,7.417242255,0.221596979,0.637825785,0.996621727
NEK3,-0.145627712,2.51720021,0.221525174,0.637880262,0.996621727
YTHDC1,0.114854295,6.569306302,0.221449435,0.637937734,0.996621727
SMIM26,-0.174339226,4.593016851,0.221352194,0.63801154,0.996621727
DUOX1,-0.152683207,7.148543113,0.221191012,0.638133922,0.996621727
CDHR1,0.198542759,1.811579456,0.221009944,0.638271467,0.996621727
KIF17,-0.174041738,2.595640046,0.220975755,0.638297445,0.996621727
ZNF200,0.113135661,3.051021255,0.220940776,0.638324027,0.996621727
ZNF720,0.105939561,3.208877004,0.220782189,0.638444575,0.996621727
OSBPL2,0.112865518,6.080750437,0.220742156,0.638475014,0.996621727
PGAP6,0.120859006,5.870220561,0.220619088,0.638568609,0.996621727
SRSF9,0.104202377,6.271561284,0.220604161,0.638579963,0.996621727
CNOT3,0.148240412,5.13302459,0.220568803,0.63860686,0.996621727
KRT14,-0.332507045,5.954349257,0.220561416,0.63861248,0.996621727
ATXN7L1,-0.130561859,4.213645223,0.220546586,0.638623762,0.996621727
TM7SF2,-0.168911827,5.136525488,0.22050004,0.638659177,0.996621727
ZNF774,-0.161939461,0.971227271,0.220412841,0.638725534,0.996621727
CAVIN3,-0.212825571,2.784264874,0.220330321,0.638788346,0.996621727
RWDD2A,-0.125587097,2.800730904,0.220321567,0.63879501,0.996621727
ANKFY1,0.098528918,6.373965898,0.220243297,0.638854601,0.996621727
CYTH3,0.13328175,4.122702492,0.22021082,0.638879331,0.996621727
ACBD5,-0.109394487,5.236420306,0.220178432,0.638903996,0.996621727
GARS-DT,0.174778062,2.949742371,0.220036174,0.639012357,0.996621727
SNX12,0.09362797,5.219247817,0.219812439,0.639182868,0.996621727
ACTR3C,-0.13544113,3.512830958,0.219710959,0.639260241,0.996621727
GATA6,0.138984965,2.402480602,0.219603421,0.639342258,0.996621727
TSPAN6,-0.16069776,7.239275234,0.219601954,0.639343377,0.996621727
CAPS2,-0.266436418,5.565741116,0.219467305,0.639446105,0.996621727
IGF2BP2,0.13967716,6.045247315,0.21936983,0.639520497,0.996621727
TNFSF4,-0.162556782,1.157902113,0.219265433,0.639600192,0.996621727
GALNS,-0.089568981,5.561592153,0.219265337,0.639600266,0.996621727
CABYR,0.156102748,2.687151583,0.21916747,0.639674998,0.996621727
KIAA0040,-0.132637326,4.412486774,0.219127349,0.639705641,0.996621727
SHANK3,0.129496499,2.938141932,0.21899515,0.639806632,0.996621727
CHPF2,0.102854509,5.741334107,0.218993943,0.639807555,0.996621727
ZNF518A,0.146219294,5.458335462,0.218877396,0.639896621,0.996621727
PCED1A,-0.145478913,4.767500104,0.218751493,0.639992869,0.996621727
DOCK8,-0.148434382,4.80370727,0.21871475,0.640020964,0.996621727
SAMD13,-0.288358629,0.961452453,0.218653166,0.64006806,0.996621727
COX7C,-0.205211703,6.485075129,0.218533356,0.640159707,0.996621727
AIP,0.12463311,4.114197914,0.218293628,0.640343175,0.996621727
PABPC1,0.115967868,8.997296492,0.218149749,0.640453347,0.996621727
FAM199X,0.146486422,5.316166465,0.218132465,0.640466586,0.996621727
RPL21,-0.162207996,6.73563013,0.218102469,0.640489561,0.996621727
CTTNBP2NL,-0.112057919,5.702305381,0.218065189,0.640518118,0.996621727
ZBTB24,0.132888563,2.936577703,0.218061788,0.640520724,0.996621727
SULT1A3,0.176226916,4.739352474,0.218028528,0.640546204,0.996621727
LOC93622,-0.108976022,3.868860285,0.217974546,0.640587565,0.996621727
TSTD2,-0.086738111,4.749795925,0.217960741,0.640598144,0.996621727
RABEP2,-0.133992085,4.793490238,0.217957226,0.640600837,0.996621727
PPFIA1,0.12473967,5.655960388,0.217932539,0.640619755,0.996621727
ZC4H2,0.140565451,1.404902861,0.217916008,0.640632424,0.996621727
SLC9A8,0.110868805,5.540065335,0.21769857,0.640799115,0.996621727
CCDC66,-0.136496215,4.624897475,0.217697389,0.640800021,0.996621727
RERG,-0.126892822,3.31023836,0.217528592,0.640929494,0.996621727
LOC728743,0.136959432,2.330135385,0.217474281,0.640971165,0.996621727
VPS26C,0.102576496,4.731531996,0.217470055,0.640974408,0.996621727
YPEL3,0.162160912,5.319974089,0.217189513,0.641189763,0.996621727
INAFM2,0.104475878,3.948198001,0.216958764,0.641367023,0.996621727
SYT12,0.13275256,4.031185802,0.216923767,0.641393917,0.996621727
CDKL5,-0.130560477,4.085089769,0.216823108,0.641471286,0.996621727
PBXIP1,-0.105077829,6.766757197,0.216768157,0.641513532,0.996621727
ARHGAP5-AS1,0.135321092,1.623535049,0.216754505,0.641524028,0.996621727
TRAF4,0.100993903,6.727460027,0.216608914,0.641635993,0.996621727
ARSI,0.203074344,3.875566043,0.216506496,0.641714784,0.996621727
LCORL,0.168003356,3.700784611,0.216463393,0.64174795,0.996621727
RBX1,-0.19094363,4.928627813,0.216440671,0.641765435,0.996621727
SPIN2B,0.152098677,1.894186137,0.216312356,0.641864199,0.996621727
ZNF451,0.113461251,5.134398339,0.216262652,0.641902465,0.996621727
SAP30L,-0.10216151,5.116837428,0.216255021,0.64190834,0.996621727
ZNF169,-0.133872712,1.65063134,0.216248325,0.641913496,0.996621727
ENPP5,-0.17006708,5.055029778,0.216134443,0.642001196,0.996621727
R3HDM2,0.134559829,5.350753786,0.216087638,0.642037249,0.996621727
SPAG1,-0.134591054,6.576434932,0.215992749,0.642110354,0.996621727
NOLC1,-0.095333432,6.199797962,0.215989341,0.64211298,0.996621727
LGI3,-0.306518733,0.902074854,0.21557707,0.642430834,0.996621727
SEPTIN9,0.102261212,7.945305812,0.215559333,0.642444517,0.996621727
LTK,-0.267330665,2.935571727,0.21554669,0.642454271,0.996621727
PFN2,0.121152405,7.202294681,0.21554085,0.642458776,0.996621727
MESP1,-0.267338222,1.613590036,0.215492503,0.642496079,0.996621727
CHAF1A,-0.103155551,3.689428424,0.215458328,0.64252245,0.996621727
PRPF31,-0.093838523,5.459777795,0.215319762,0.642629401,0.996621727
MIR4742,0.207361686,1.602725161,0.215284851,0.642656353,0.996621727
ALG13,0.097037339,4.340081427,0.215091802,0.64280544,0.996621727
PLIN5,-0.184041534,1.724374827,0.215071585,0.642821059,0.996621727
EPHB6,-0.222369752,3.779403708,0.214931353,0.642929413,0.996621727
COX7A2,-0.163247062,6.190715818,0.214922486,0.642936266,0.996621727
ZNF454,-0.169598638,0.81586214,0.214850895,0.642991601,0.996621727
DGAT2,0.170578215,2.145971237,0.214821893,0.643014021,0.996621727
PPP1R15A,0.118522271,6.751610976,0.214766351,0.643056963,0.996621727
TIMM23B-AGAP6,0.131243559,3.944965963,0.21471669,0.643095364,0.996621727
CDH6,-0.315019424,3.415121383,0.214667213,0.643133627,0.996621727
PLXDC1,-0.283749578,2.154415421,0.214555568,0.643219989,0.996621727
FASTK,-0.155034327,5.313792791,0.214389222,0.643348715,0.996621727
KLHDC3,-0.103307077,5.608634126,0.21425121,0.64345556,0.996621727
PGAP3,-0.168357707,4.722245043,0.214189663,0.643503222,0.996621727
TBC1D15,-0.120293128,5.281928379,0.214163676,0.643523348,0.996621727
TPRN,0.175297268,3.645016311,0.214127488,0.643551378,0.996621727
NDST1,0.124468992,6.87763861,0.214101707,0.643571348,0.996621727
SLC24A1,-0.122269764,4.064554211,0.213991184,0.643656979,0.996621727
SERPINF1,-0.103343792,7.085938495,0.213981117,0.643664781,0.996621727
TRAPPC2B,-0.136689483,2.49193237,0.213867712,0.643752674,0.996621727
PEG10,-0.177276687,0.498138451,0.213764802,0.643832458,0.996621727
ARHGEF33,-0.189683585,1.284610177,0.213607613,0.643954369,0.996621727
TMX1,0.111535607,5.41021809,0.213563874,0.643988302,0.996621727
COPE,0.124965382,6.254853192,0.213516372,0.644025158,0.996621727
GAS1RR,-0.359246467,1.074205147,0.213508777,0.644031051,0.996621727
CCDC144A,0.275848824,1.826996757,0.213508715,0.6440311,0.996621727
MRPL46,-0.124547801,3.862439062,0.213378119,0.644132456,0.996621727
SRPRB,0.109850898,5.446421201,0.213307141,0.644187558,0.996621727
KHDRBS3,-0.161160732,2.359297458,0.213283705,0.644205754,0.996621727
MAP3K5,0.093520109,5.983212179,0.213196652,0.644273355,0.996621727
MIR6801,0.190844695,1.734610035,0.213170421,0.644293729,0.996621727
TOPORS,-0.105961363,4.949654155,0.213160131,0.644301721,0.996621727
ACTRT3,0.172830579,1.030256057,0.213085272,0.644359873,0.996621727
MRPL45,-0.101669204,4.996343403,0.213019244,0.644411174,0.996621727
GPX1,-0.164918327,7.867482393,0.212885993,0.644514736,0.996621727
PIGS,0.090072079,5.650598847,0.212880348,0.644519123,0.996621727
RIMS1,-0.241761495,3.362841738,0.212830291,0.644558038,0.996621727
EXOSC9,-0.099085772,3.825208545,0.212703413,0.644656698,0.996621727
MTX3,0.141788925,4.62084582,0.212619005,0.644722354,0.996621727
RBM18,0.097067216,5.096298666,0.212562892,0.644766009,0.996621727
GOT1,-0.099854216,4.840058395,0.212432264,0.644867663,0.996621727
PLEKHA8,0.133214708,3.78636314,0.212405425,0.644888554,0.996621727
VTCN1,0.116100469,6.358629222,0.212361847,0.644922477,0.996621727
EXOSC7,-0.125076704,4.22677289,0.21230919,0.644963474,0.996621727
RARRES2,0.262241419,1.867342772,0.212140516,0.645094838,0.996621727
ALOX12P2,-0.129176378,2.229952257,0.212016076,0.645191793,0.996621727
ZNF234,0.099945546,3.31005264,0.212002935,0.645202034,0.996621727
PNMA8A,0.195302561,2.609440758,0.21200007,0.645204266,0.996621727
ELF3,0.107201643,9.047996117,0.211946181,0.645246265,0.996621727
C17orf58,-0.111007085,3.294773993,0.211793576,0.645365235,0.996621727
RGPD4,-0.156128741,4.173964063,0.21177732,0.645377911,0.996621727
PHF6,0.139559352,5.045956357,0.211449282,0.645633836,0.996621727
DYNLL1,-0.101770482,8.299350178,0.2114097,0.645664733,0.996621727
SLURP2,-0.278625299,6.026440546,0.211342315,0.64571734,0.996621727
KCNQ1,0.119956859,3.869802161,0.210957526,0.646017938,0.996621727
RAD17,0.109660634,4.914582395,0.210949121,0.646024508,0.996621727
ZMYM3,-0.093369416,5.479123237,0.210732658,0.64619376,0.996621727
ZNF808,0.135315991,3.491016566,0.210515685,0.646363516,0.996621727
HNRNPA2B1,-0.115965526,9.204115227,0.210509126,0.646368649,0.996621727
ZNF79,-0.104095022,2.912022982,0.210419801,0.646438567,0.996621727
COQ6,-0.118311795,3.986720563,0.210297767,0.646534117,0.996621727
TBC1D8B,0.127236824,4.022114662,0.210100599,0.646688567,0.996621727
TLCD4-RWDD3,-0.146217073,2.17967081,0.21008481,0.646700939,0.996621727
BMP2K,0.141152199,4.887406246,0.210042197,0.646734333,0.996621727
IVL,-0.293467248,5.129653521,0.209983198,0.646780574,0.996621727
CHP2,-0.195736384,6.549143429,0.209956067,0.64680184,0.996621727
PTMS,0.159711014,6.375909908,0.209738629,0.646972341,0.996621727
PCSK1N,0.229107106,2.029556543,0.209641839,0.647048271,0.996621727
